-2.3716292952534,-0.76170303615652,-2.49566935963473,-1.02901284618261
-2.59493369164563,-0.620890431942588,-2.58814032422434,-1.16243476736368
-2.58385737133852,-0.566546343550474,-2.8686691659247,-1.20310204395208
-2.57414856971182,-0.567442790070101,-2.632282073177,-1.2556391793862
-2.97588219734105,-0.72339420890367,-2.22969408130388,-1.03188866002662
-2.80616757411124,-0.421975075390205,-2.75458222462211,-1.51331964682935
-3.10309278272312,-0.544278387239546,-2.86473170040372,-1.14623506725087
-2.98757486121151,-0.532247724379723,-3.05211349696193,-1.15502998387213
-2.27369350069824,-0.708402950351847,-2.49811232981901,-1.13196660966454
-2.99186105913047,-0.444714867855778,-3.09620879567009,-1.33340318838357
