-2.87176458719473,-0.654717375453955,-3.11469727071999,-0.969110977954892
-3.56073008733237,-0.662326171505127,-3.37904991588128,-0.863101530149977
-2.82001785285118,-0.38851752132638,-2.82688199141789,-1.59387643885963
-2.03196139690829,-0.576278387585532,-2.43954495770732,-1.51533149498781
-2.74496106181937,-0.547939298270672,-2.90397909989686,-1.19466780572603
-2.6829418425445,-0.57701530448888,-2.85648061749745,-1.16284494829897
-3.30524121608281,-0.618235519457064,-2.31463345470226,-1.12204639924363
-3.30716704526014,-0.771539187503629,-3.05539902963751,-0.789712361741064
-2.58679589969371,-0.529856703549045,-2.60627597332457,-1.33849141530681
-2.59297738629961,-0.547255501253607,-2.63897061287631,-1.29013798547188
