-4.96127134131394,-0.561095541089319,-2.21094602503857,-1.1621419083924
-4.68169937793362,-0.575159709789597,-2.26460178928336,-1.12623938944813
-4.63767558079474,-0.522367032559528,-2.33352286904715,-1.20313557122229
-5.01323058411646,-0.557762139965125,-2.24963046030968,-1.15383862085413
-4.28652716737947,-0.572230220615782,-2.2093071199858,-1.16409488660812
-5.06405141755829,-0.564723127011165,-2.21615840688991,-1.15158460783076
-4.68696050611563,-0.600770179592564,-2.16667000813819,-1.11523639054519
-4.16485851929204,-0.551431043973624,-2.19454840943135,-1.21424381726002
-4.86335384101691,-0.57437525804595,-2.14756706541934,-1.1633074897806
-4.50636763912882,-0.612775465493611,-2.12763443908984,-1.11474817974335
-4.5641969253814,-0.536423943551541,-2.24851162337879,-1.20667772997242
-4.33488718495038,-0.525375736054844,-2.30378918468643,-1.21846447985315
-4.87348699743754,-0.551857239373009,-2.2442915313692,-1.16966329516906
-4.36037895080021,-0.529615030508663,-2.30909751432719,-1.20716465384518
-5.3602584281009,-0.584695901822287,-2.19252485537452,-1.11966083925804
-4.70620005749053,-0.541520178748402,-2.27107962032778,-1.18450620252786
-4.5112865266214,-0.543597758843697,-2.20800012952619,-1.20918639238687
-4.6451654360639,-0.53299484780071,-2.23110516478187,-1.21693114733884
-4.74206375713187,-0.528323620021513,-2.23244565461678,-1.22274431580801
-4.19552039048385,-0.640876198564005,-2.04035113473044,-1.11436545069227
