-2.61716162423685,-0.842139904636078,-1.92236061606079,-1.04999007463165
-3.01723581011539,-0.724573224556829,-1.68986280828881,-1.26589236500005
-3.01089880188542,-0.666453244686001,-1.75499973987494,-1.33060003875643
-3.55437299142294,-0.647169025441763,-1.92710860621809,-1.19631406315398
-2.65338588283012,-0.890931316207736,-1.51812237557128,-1.20333571661329
-2.42394238175641,-0.745167140508246,-1.81848306197374,-1.29279827788338
-2.87387064767261,-0.974182159200025,-1.14916833055576,-1.38982485908959
-2.03275216965876,-1.01365818914432,-1.28535705455933,-1.47148375138408
-3.15246377407455,-0.71296214244648,-1.89966757930966,-1.14745088719296
-2.66374328869437,-0.806151829644699,-1.7228093563761,-1.18686636393836
