-1.01325080511814,-3.00241522671866,-1.74066049489085,-0.886995003119792
-1.0542563048033,-3.12940173129641,-1.64908666000861,-0.878082137311054
-1.14390754648355,-2.81716349005461,-1.59487045368658,-0.87055719734849
-1.05731126275999,-2.6200980751494,-1.6540869502155,-0.945335804098789
-0.952974997330288,-2.90875620873956,-1.75759850654521,-0.94828264194244
-1.04356828680308,-2.76990116388698,-1.7137670524037,-0.903990796003166
-1.00287437865515,-3.09126393980693,-1.64908550828259,-0.927588387295818
-1.07932317072931,-2.72653005993871,-1.72772532997294,-0.874572116846674
-0.822038566505285,-2.95343585465434,-1.82498466586278,-1.0581856270617
-0.992942587538117,-3.01916484885759,-1.72037727612108,-0.912113210539676
-0.997096160005922,-3.08042482020885,-1.70312561831703,-0.908824696289979
-0.979090617274402,-2.9045394804026,-1.77980388095765,-0.914037742955972
-0.835147121590746,-2.14856118901473,-1.99905715601966,-1.15812497849356
-1.1055279036788,-3.18099188689969,-1.60339434487599,-0.852829857435236
-1.14370953427902,-2.43846820019657,-1.7274676702084,-0.876260798527392
-0.914099107499428,-3.13449922964387,-1.77099900698578,-0.953375094312179
-1.16104458670027,-2.53322701346252,-1.64949269864456,-0.878774891273749
-0.99242945070909,-3.00236517490432,-1.73814019297546,-0.906814895420838
-0.964496494666253,-3.18203798491261,-1.70008921662504,-0.929738985559871
-0.961096238514693,-2.91821237052234,-1.78099620447369,-0.928803171603573
